Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2022-11-27 15:18:59.627,0.3,0.1,57,0.0,0.0,-0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:18:59,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.05,31.3637899,34.8771140,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:00.626,0.3,0.1,57,0.0,0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:00,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.05,31.3637893,34.8771138,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:01.627,0.3,0.1,57,-0.0,-0.0,-0.1,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:01,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.05,31.3637908,34.8771169,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:02.626,0.3,0.1,57,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:02,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.05,0.00,0.00,0.00,0.00,0.02,0.05,31.3637888,34.8771138,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:03.626,0.3,0.1,57,0.1,-0.0,-0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:03,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.05,0.00,0.00,0.00,0.00,0.02,0.05,31.3637904,34.8771158,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:04.626,0.3,0.1,57,-0.1,0.1,-0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:04,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.05,31.3637906,34.8771134,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:05.626,0.3,0.1,57,-0.0,-0.0,-0.1,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:05,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.05,31.3637884,34.8771140,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:06.626,0.3,0.1,57,0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:06,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.08,0.00,0.00,0.00,0.00,0.02,0.05,31.3637889,34.8771118,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:07.627,0.3,0.1,57,0.0,0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:07,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.08,0.00,0.00,0.00,0.00,0.02,0.05,31.3637923,34.8771134,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:08.627,0.3,0.1,57,-0.0,0.1,0.1,0.0,0.0,0.000,0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:08,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.07,0.00,0.00,0.00,0.00,0.02,0.05,31.3637898,34.8771132,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:09.626,0.3,0.1,57,-0.0,-0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:09,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.07,0.00,0.00,0.00,0.00,0.02,0.05,31.3637906,34.8771143,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:10.626,0.3,0.1,57,0.0,0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.235,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:10,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.05,31.3637902,34.8771133,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:11.633,0.3,0.1,57,-0.0,0.0,0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.239,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:11,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.05,31.3637902,34.8771146,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:12.626,0.3,0.1,57,-0.0,-0.0,-0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:12,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.05,31.3637901,34.8771133,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:13.631,0.3,0.1,57,-0.0,0.0,-0.1,0.0,0.0,0.000,0.0,-0.0,443.8,-0.236,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:13,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.05,31.3637892,34.8771127,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:14.632,0.3,0.1,57,0.1,0.0,0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:14,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.08,0.00,0.00,0.00,0.00,0.02,0.05,31.3637919,34.8771144,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:15.629,0.3,0.1,57,0.1,0.0,-0.1,0.0,0.0,0.000,0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:15,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.08,0.00,0.00,0.00,0.00,0.02,0.05,31.3637902,34.8771145,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:16.628,0.3,0.1,57,0.1,0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:16,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.07,0.00,0.00,0.00,0.00,0.02,0.05,31.3637884,34.8771139,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:17.631,0.3,0.1,57,0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:17,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.07,0.00,0.00,0.00,0.00,0.02,0.05,31.3637904,34.8771123,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:18.635,0.3,0.1,57,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:18,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.05,31.3637900,34.8771136,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:19.626,0.3,0.1,57,-0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:19,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.05,31.3637892,34.8771119,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:20.627,0.3,0.1,57,0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:20,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.05,31.3637895,34.8771146,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.7,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:21.627,0.3,0.1,57,0.1,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:21,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.05,31.3637886,34.8771126,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:19:22.627,0.3,0.1,57,0.0,0.1,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.237,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:19:22,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.05,31.3637904,34.8771131,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
